,ID,시군구,단지명,도로명,주소
6979,서울특별시 강남구 역삼동 대우디오빌플러스 40,서울특별시 강남구 역삼동,대우디오빌플러스,강남대로84길 33,서울특별시 강남구 역삼동 강남대로84길 33
7001,서울특별시 강남구 역삼동 동부센트레빌 60,서울특별시 강남구 역삼동,동부센트레빌,선릉로 423,서울특별시 강남구 역삼동 선릉로 423
7018,서울특별시 강남구 역삼동 래미안그레이튼 60,서울특별시 강남구 역삼동,래미안그레이튼,도곡로43길 21,서울특별시 강남구 역삼동 도곡로43길 21
7044,서울특별시 강남구 역삼동 래미안그레이튼 80,서울특별시 강남구 역삼동,래미안그레이튼,도곡로 306,서울특별시 강남구 역삼동 도곡로 306
7075,서울특별시 강남구 역삼동 쌍용플레티넘밸류 80,서울특별시 강남구 역삼동,쌍용플레티넘밸류,테헤란로4길 46,서울특별시 강남구 역삼동 테헤란로4길 46
7091,서울특별시 강남구 역삼동 역삼I'PARK 130,서울특별시 강남구 역삼동,역삼I'PARK,역삼로 307,서울특별시 강남구 역삼동 역삼로 307
7106,서울특별시 강남구 역삼동 역삼I'PARK 30,서울특별시 강남구 역삼동,역삼I'PARK,역삼로 307,서울특별시 강남구 역삼동 역삼로 307
7164,서울특별시 강남구 역삼동 역삼래미안 60,서울특별시 강남구 역삼동,역삼래미안,선릉로69길 19,서울특별시 강남구 역삼동 선릉로69길 19
7269,서울특별시 강남구 역삼동 역삼래미안 80,서울특별시 강남구 역삼동,역삼래미안,선릉로69길 19,서울특별시 강남구 역삼동 선릉로69길 19
7305,서울특별시 강남구 역삼동 역삼푸르지오 60,서울특별시 강남구 역삼동,역삼푸르지오,언주로 332,서울특별시 강남구 역삼동 언주로 332
7347,서울특별시 강남구 역삼동 역삼푸르지오 80,서울특별시 강남구 역삼동,역삼푸르지오,언주로 332,서울특별시 강남구 역삼동 언주로 332
7393,서울특별시 강남구 역삼동 테헤란아이파크 70,서울특별시 강남구 역삼동,테헤란아이파크,테헤란로52길 16,서울특별시 강남구 역삼동 테헤란로52길 16
7411,서울특별시 강남구 역삼동 테헤란아이파크 90,서울특별시 강남구 역삼동,테헤란아이파크,테헤란로52길 16,서울특별시 강남구 역삼동 테헤란로52길 16
7441,서울특별시 강남구 역삼동 한스빌 40,서울특별시 강남구 역삼동,한스빌,도곡로3길 26,서울특별시 강남구 역삼동 도곡로3길 26
7469,서울특별시 강남구 역삼동 한화진넥스빌 40,서울특별시 강남구 역삼동,한화진넥스빌,언주로86길 11,서울특별시 강남구 역삼동 언주로86길 11
7515,서울특별시 강남구 율현동 강남한신휴플러스6단지 60,서울특별시 강남구 율현동,강남한신휴플러스6단지,밤고개로26길 50,서울특별시 강남구 율현동 밤고개로26길 50
7546,서울특별시 강남구 일원동 가람 80,서울특별시 강남구 일원동,가람,일원로 127,서울특별시 강남구 일원동 일원로 127
7584,서울특별시 강남구 일원동 래미안 개포 루체하임 80,서울특별시 강남구 일원동,래미안 개포 루체하임,개포로110길 50,서울특별시 강남구 일원동 개포로110길 50
7610,서울특별시 강남구 일원동 목련타운 100,서울특별시 강남구 일원동,목련타운,광평로19길 15,서울특별시 강남구 일원동 광평로19길 15
7648,서울특별시 강남구 일원동 목련타운 130,서울특별시 강남구 일원동,목련타운,광평로19길 15,서울특별시 강남구 일원동 광평로19길 15
7681,서울특별시 강남구 일원동 상록수 70,서울특별시 강남구 일원동,상록수,광평로10길 15,서울특별시 강남구 일원동 광평로10길 15
7723,서울특별시 강남구 일원동 샘터마을 100,서울특별시 강남구 일원동,샘터마을,일원로 120,서울특별시 강남구 일원동 일원로 120
7748,서울특별시 강남구 일원동 샘터마을 130,서울특별시 강남구 일원동,샘터마을,일원로 120,서울특별시 강남구 일원동 일원로 120
7765,서울특별시 강남구 일원동 수서 40,서울특별시 강남구 일원동,수서,양재대로55길 12,서울특별시 강남구 일원동 양재대로55길 12
7804,서울특별시 강남구 일원동 수서 60,서울특별시 강남구 일원동,수서,양재대로55길 12,서울특별시 강남구 일원동 양재대로55길 12
7835,서울특별시 강남구 일원동 우성7 80,서울특별시 강남구 일원동,우성7,개포로110길 15,서울특별시 강남구 일원동 개포로110길 15
7875,서울특별시 강남구 일원동 푸른마을아파트101동~111동 60,서울특별시 강남구 일원동,푸른마을아파트101동~111동,일원로14길 25,서울특별시 강남구 일원동 일원로14길 25
7948,서울특별시 강남구 일원동 푸른마을아파트101동~111동 80,서울특별시 강남구 일원동,푸른마을아파트101동~111동,일원로14길 25,서울특별시 강남구 일원동 일원로14길 25
7999,서울특별시 강남구 일원동 한솔마을 60,서울특별시 강남구 일원동,한솔마을,광평로10길 6,서울특별시 강남구 일원동 광평로10길 6
8017,서울특별시 강남구 일원동 한솔마을 80,서울특별시 강남구 일원동,한솔마을,광평로10길 6,서울특별시 강남구 일원동 광평로10길 6
8066,서울특별시 강남구 자곡동 강남한양수자인 100,서울특별시 강남구 자곡동,강남한양수자인,자곡로 260,서울특별시 강남구 자곡동 자곡로 260
8088,서울특별시 강남구 자곡동 강남한양수자인 110,서울특별시 강남구 자곡동,강남한양수자인,자곡로 260,서울특별시 강남구 자곡동 자곡로 260
8119,서울특별시 강남구 자곡동 강남한양수자인 80,서울특별시 강남구 자곡동,강남한양수자인,자곡로 260,서울특별시 강남구 자곡동 자곡로 260
8143,서울특별시 강남구 자곡동 래미안강남힐즈 100,서울특별시 강남구 자곡동,래미안강남힐즈,자곡로 101,서울특별시 강남구 자곡동 자곡로 101
8202,서울특별시 강남구 자곡동 래미안강남힐즈 90,서울특별시 강남구 자곡동,래미안강남힐즈,자곡로 101,서울특별시 강남구 자곡동 자곡로 101
8275,서울특별시 강남구 청담동 래미안청담로이뷰 110,서울특별시 강남구 청담동,래미안청담로이뷰,영동대로142길 16,서울특별시 강남구 청담동 영동대로142길 16
8293,서울특별시 강남구 청담동 삼성청담공원아파트 110,서울특별시 강남구 청담동,삼성청담공원아파트,도산대로96길 39,서울특별시 강남구 청담동 도산대로96길 39
8310,서울특별시 강남구 청담동 신동아 80,서울특별시 강남구 청담동,신동아,학동로105길 30,서울특별시 강남구 청담동 학동로105길 30
8323,서울특별시 강남구 청담동 청담 80,서울특별시 강남구 청담동,청담,도산대로89길 49,서울특별시 강남구 청담동 도산대로89길 49
8355,서울특별시 강남구 청담동 청담대림이-편한세상 80,서울특별시 강남구 청담동,청담대림이-편한세상,학동로77길 27,서울특별시 강남구 청담동 학동로77길 27
8377,서울특별시 강남구 청담동 청담삼익아파트 110,서울특별시 강남구 청담동,청담삼익아파트,학동로 609,서울특별시 강남구 청담동 학동로 609
8399,서울특별시 강남구 청담동 청담신원아침도시마인 30,서울특별시 강남구 청담동,청담신원아침도시마인,도산대로85길 30,서울특별시 강남구 청담동 도산대로85길 30
8415,서울특별시 강남구 청담동 청담자이 50,서울특별시 강남구 청담동,청담자이,영동대로138길 12,서울특별시 강남구 청담동 영동대로138길 12
8466,서울특별시 강남구 청담동 청담자이 80,서울특별시 강남구 청담동,청담자이,영동대로138길 12,서울특별시 강남구 청담동 영동대로138길 12
8483,서울특별시 강남구 청담동 청담자이 90,서울특별시 강남구 청담동,청담자이,영동대로138길 12,서울특별시 강남구 청담동 영동대로138길 12
8507,서울특별시 강남구 청담동 현대아파트 80,서울특별시 강남구 청담동,현대아파트,선릉로 748,서울특별시 강남구 청담동 선릉로 748
8526,서울특별시 강동구 강일동 강일리버파크10단지 80,서울특별시 강동구 강일동,강일리버파크10단지,고덕로97길 20,서울특별시 강동구 강일동 고덕로97길 20
8568,서울특별시 강동구 강일동 강일리버파크1단지 80,서울특별시 강동구 강일동,강일리버파크1단지,아리수로93가길 25,서울특별시 강동구 강일동 아리수로93가길 25
8602,서울특별시 강동구 강일동 강일리버파크2단지 80,서울특별시 강동구 강일동,강일리버파크2단지,아리수로97길 68,서울특별시 강동구 강일동 아리수로97길 68
8639,서울특별시 강동구 강일동 강일리버파크3단지 60,서울특별시 강동구 강일동,강일리버파크3단지,아리수로93길 40,서울특별시 강동구 강일동 아리수로93길 40
8668,서울특별시 강동구 강일동 강일리버파크3단지 80,서울특별시 강동구 강일동,강일리버파크3단지,아리수로93길 40,서울특별시 강동구 강일동 아리수로93길 40
8711,서울특별시 강동구 강일동 강일리버파크4단지 80,서울특별시 강동구 강일동,강일리버파크4단지,아리수로97길 19,서울특별시 강동구 강일동 아리수로97길 19
8776,서울특별시 강동구 강일동 강일리버파크5단지 60,서울특별시 강동구 강일동,강일리버파크5단지,아리수로97길 20,서울특별시 강동구 강일동 아리수로97길 20
8803,서울특별시 강동구 강일동 강일리버파크5단지 80,서울특별시 강동구 강일동,강일리버파크5단지,아리수로97길 20,서울특별시 강동구 강일동 아리수로97길 20
8843,서울특별시 강동구 강일동 강일리버파크6단지 80,서울특별시 강동구 강일동,강일리버파크6단지,아리수로94길 19,서울특별시 강동구 강일동 아리수로94길 19
8893,서울특별시 강동구 강일동 강일리버파크7단지 60,서울특별시 강동구 강일동,강일리버파크7단지,아리수로98길 25,서울특별시 강동구 강일동 아리수로98길 25
8916,서울특별시 강동구 강일동 강일리버파크7단지 80,서울특별시 강동구 강일동,강일리버파크7단지,아리수로98길 25,서울특별시 강동구 강일동 아리수로98길 25
8953,서울특별시 강동구 강일동 강일리버파크8단지 80,서울특별시 강동구 강일동,강일리버파크8단지,아리수로94길 72,서울특별시 강동구 강일동 아리수로94길 72
8984,서울특별시 강동구 강일동 강일리버파크9단지 80,서울특별시 강동구 강일동,강일리버파크9단지,고덕로97길 29,서울특별시 강동구 강일동 고덕로97길 29
9011,서울특별시 강동구 강일동 고덕리엔파크1단지 80,서울특별시 강동구 강일동,고덕리엔파크1단지,상일로 152,서울특별시 강동구 강일동 상일로 152
9030,서울특별시 강동구 강일동 고덕리엔파크2단지 80,서울특별시 강동구 강일동,고덕리엔파크2단지,고덕로 427,서울특별시 강동구 강일동 고덕로 427
9056,서울특별시 강동구 고덕동 고덕 아이파크 110,서울특별시 강동구 고덕동,고덕 아이파크,동남로79길 26,서울특별시 강동구 고덕동 동남로79길 26
9081,서울특별시 강동구 고덕동 고덕 아이파크 60,서울특별시 강동구 고덕동,고덕 아이파크,동남로79길 26,서울특별시 강동구 고덕동 동남로79길 26
9134,서울특별시 강동구 고덕동 고덕 아이파크 80,서울특별시 강동구 고덕동,고덕 아이파크,동남로79길 26,서울특별시 강동구 고덕동 동남로79길 26
