연번,ID,매매_18년_1분기,등락율18_1,전세가율18_1,전용면적,구별인구,거래량1,거래량18,거래허가제TF,아파트TF,주상복합TF,도시형주택TF,일반분양TF,복합분양TF,임대분양TF,사용승인년도,동당세대수,승강기합계,동수,세대수,관리원당세대수,승강기당세대수,세대당주차수,지하주차비율,세대당cctv수,관리인원수,연간소독횟수,관리위탁여부,개별난방TF,중앙난방TF,지역난방TF,복도식TF,혼합형TF,계단식TF,메이저시공사TF,조합시행TF,철근철골구조TF,홈네트워크TF,관리시설수
2233,서울특별시 마포구 상암동 상암월드컵파크5단지 100,86300,3.8,66.6,100,385624,4,0,0,1,0,0,1,0,0,2005,54.5,46,8,436,25.64705882,9.47826087,1.252293578,1,0.201834862,17,12,0,0,0,1,0,0,1,0,0,0,0,6
2234,서울특별시 마포구 상암동 상암월드컵파크5단지 80,80000,6.8,66.4,80,385624,3,0,0,1,0,0,1,0,0,2005,54.5,46,8,436,25.64705882,9.47826087,1.252293578,1,0.201834862,17,12,0,0,0,1,0,0,1,0,0,0,0,6
2235,서울특별시 마포구 상암동 상암월드컵파크6단지 100,88077, - ,71.1,100,385624,11,1,0,1,0,0,1,0,0,2005,34.57142857,65,14,484,24.2,7.446153846,1.454545455,0.997159091,0.227272727,20,4,1,0,0,1,0,0,1,0,0,0,0,5
2236,서울특별시 마포구 상암동 상암월드컵파크6단지 80,78675,2.8,67,80,385624,4,1,0,1,0,0,1,0,0,2005,34.57142857,65,14,484,24.2,7.446153846,1.454545455,0.997159091,0.227272727,20,4,1,0,0,1,0,0,1,0,0,0,0,5
2237,서울특별시 마포구 상암동 상암월드컵파크7단지 100,76000,-6.5,76.3,100,385624,1,0,0,1,0,0,1,0,0,2005,43.11764706,80,17,733,28.19230769,9.1625,1.252387449,0.995642702,0.256480218,26,12,1,0,0,1,0,0,1,0,0,0,0,7
2238,서울특별시 마포구 상암동 상암월드컵파크7단지 80,73406,2.4,71.5,80,385624,16,1,0,1,0,0,1,0,0,2005,43.11764706,80,17,733,28.19230769,9.1625,1.252387449,0.995642702,0.256480218,26,12,1,0,0,1,0,0,1,0,0,0,0,7
2239,서울특별시 마포구 상암동 상암월드컵파크9단지 80,64857,3.1,73.9,80,385624,7,0,0,1,0,0,0,1,0,2010,64.75,86,16,1036,39.84615385,12.04651163,1.134169884,0.966808511,0.318532819,26,4,1,0,0,1,0,1,0,0,0,0,1,6
2240,서울특별시 마포구 상암동 휴먼시아1단지 80,72660,3.7,77.1,80,385624,5,0,0,1,0,0,1,0,0,2009,42.6,30,5,213,23.66666667,7.1,1.201877934,0.65625,0.352112676,9,12,0,0,0,1,0,0,1,0,0,0,1,6
2241,서울특별시 마포구 상암동 휴먼시아2단지 50,53000,5.4,73.8,50,385624,1,1,0,1,0,0,1,0,0,2009,61.33333333,23,3,184,26.28571429,8,0.918478261,0.810650888,0.347826087,7,4,1,0,0,1,0,1,0,0,0,0,0,5
2242,서울특별시 마포구 서교동 대우미래사랑 30,25200,4,83.7,30,385624,2,3,0,0,1,0,1,0,0,2005,366,36,1,366,28.15384615,10.16666667,1.371584699,1,0.068306011,13,12,1,1,0,0,1,0,0,1,0,1,0,0
2243,서울특별시 마포구 서교동 대우미래사랑 60,41633, - ,70.9,60,385624,3,0,0,0,1,0,1,0,0,2005,366,36,1,366,28.15384615,10.16666667,1.371584699,1,0.068306011,13,12,1,1,0,0,1,0,0,1,0,1,0,0
2244,서울특별시 마포구 서교동 대우미래사랑 70,44733, - ,89.4,70,385624,3,0,0,0,1,0,1,0,0,2005,366,36,1,366,28.15384615,10.16666667,1.371584699,1,0.068306011,13,12,1,1,0,0,1,0,0,1,0,1,0,0
2245,서울특별시 마포구 서교동 메세나폴리스 120,134800, - ,86.5,120,385624,5,0,0,1,0,0,0,1,0,2012,205.6666667,169,3,617,8.690140845,3.650887574,2.021069692,1,0.311183144,71,4,1,1,0,0,0,0,1,1,0,0,1,7
2246,서울특별시 마포구 서교동 메세나폴리스 140,157300, - ,79.5,140,385624,0,0,0,1,0,0,0,1,0,2012,205.6666667,169,3,617,8.690140845,3.650887574,2.021069692,1,0.311183144,71,4,1,1,0,0,0,0,1,1,0,0,1,7
2247,서울특별시 마포구 서교동 메세나폴리스 150,191500,18.5,69.8,150,385624,2,1,0,1,0,0,0,1,0,2012,205.6666667,169,3,617,8.690140845,3.650887574,2.021069692,1,0.311183144,71,4,1,1,0,0,0,0,1,1,0,0,1,7
2248,서울특별시 마포구 서교동 서교푸르지오 90,69833, - ,74.5,90,385624,3,1,0,1,0,0,1,0,0,2004,0,21,,136,22.66666667,6.476190476,0,0,0,6,4,0,1,0,0,0,0,1,0,0,0,0,5
2249,서울특별시 마포구 성산동 성산2차e-편한세상 80,50200, - ,99.6,80,385624,1,0,0,1,0,0,1,0,0,2005,63,28,3,189,23.625,6.75,1.095238095,0.946859903,0.232804233,8,12,1,0,0,1,0,0,1,1,0,0,0,4
2251,서울특별시 마포구 성산동 성산시영 50,53833,4.6,42.1,50,385624,36,8,0,1,0,0,1,0,0,1986,112.4242424,260,33,3710,33.125,14.26923077,0.328032345,0,0.017789757,112,4,1,0,1,0,1,0,0,0,0,0,0,7
2253,서울특별시 마포구 성산동 성산월드타운대림 80,58317,-0.7,74.3,80,385624,6,0,0,1,0,0,1,0,0,2004,79.5,66,10,795,36.13636364,12.04545455,1.244025157,0.932254803,0.168553459,22,12,1,0,0,1,0,1,0,1,0,0,0,4
2254,서울특별시 마포구 신공덕동 대우메트로디오빌 30,36250, - ,68.6,30,385624,0,2,0,0,1,0,1,0,0,2005,242,30,1,242,24.2,8.066666667,1.549586777,0.986666667,0.252066116,10,6,1,1,0,0,1,0,0,1,1,0,1,2
2255,서울특별시 마포구 신공덕동 브라운스톤공덕 60,98500,18.1,57.9,60,385624,0,2,0,1,0,0,1,0,0,2009,96.66666667,34,3,290,24.16666667,8.529411765,1.1,0.912225705,0.293103448,12,12,1,1,0,0,0,0,1,0,1,0,0,4
2256,서울특별시 마포구 신공덕동 신공덕1차삼성래미안1아파트 110,106640,19.4,60,110,385624,0,1,0,1,0,0,1,0,0,2000,75.81818182,90,11,834,26.90322581,9.266666667,1.276978417,0.869483568,0.097122302,31,12,1,0,1,0,1,0,0,1,0,0,1,3
2257,서울특별시 마포구 신공덕동 신공덕1차삼성래미안1아파트 60,82567,13.4,56.7,60,385624,0,1,0,1,0,0,1,0,0,2000,75.81818182,90,11,834,26.90322581,9.266666667,1.276978417,0.869483568,0.097122302,31,12,1,0,1,0,1,0,0,1,0,0,1,3
2258,서울특별시 마포구 신공덕동 신공덕1차삼성래미안1아파트 80,93618,16.8,58.7,80,385624,0,0,0,1,0,0,1,0,0,2000,75.81818182,90,11,834,26.90322581,9.266666667,1.276978417,0.869483568,0.097122302,31,12,1,0,1,0,1,0,0,1,0,0,1,3
2259,서울특별시 마포구 신공덕동 신공덕래미안2차 110,92000,19.6,54.9,110,385624,0,1,0,1,0,0,1,0,0,2000,65.42857143,41,7,458,32.71428571,11.17073171,1.148471616,0.960076046,0.23580786,14,4,1,1,0,0,0,1,0,1,0,0,1,8
2261,서울특별시 마포구 신공덕동 신공덕래미안2차 60,67150,15.3,57,60,385624,0,1,0,1,0,0,1,0,0,2000,65.42857143,41,7,458,32.71428571,11.17073171,1.148471616,0.960076046,0.23580786,14,4,1,1,0,0,0,1,0,1,0,0,1,8
2263,서울특별시 마포구 신공덕동 신공덕래미안3차 60,78360,24.1,57,60,385624,0,1,0,1,0,0,1,0,0,2003,61,37,6,366,30.5,9.891891892,1.12295082,0.807785888,0.136612022,12,12,1,1,0,0,0,0,1,1,0,0,0,6
2264,서울특별시 마포구 신공덕동 신공덕래미안3차 80,90750,17.1,59.1,80,385624,0,1,0,1,0,0,1,0,0,2003,61,37,6,366,30.5,9.891891892,1.12295082,0.807785888,0.136612022,12,12,1,1,0,0,0,0,1,1,0,0,0,6
2265,서울특별시 마포구 신공덕동 신공덕아이파크 80,110500, - ,58.8,80,385624,0,0,0,1,0,0,1,0,0,2013,48.75,28,4,195,27.85714286,6.964285714,1.148717949,1,0.405128205,7,4,1,1,0,0,0,0,1,1,1,0,0,4
2266,서울특별시 마포구 신공덕동 펜트라우스 120,121000,19,69.6,120,385624,0,1,0,1,0,0,1,0,0,2011,119,82,4,476,15.35483871,5.804878049,1.968487395,0.997865528,0.388655462,31,12,1,1,0,0,0,0,1,0,0,0,1,7
2267,서울특별시 마포구 신공덕동 펜트라우스 80,104500,19.6,63.5,80,385624,0,0,0,1,0,0,1,0,0,2011,119,82,4,476,15.35483871,5.804878049,1.968487395,0.997865528,0.388655462,31,12,1,1,0,0,0,0,1,0,0,0,1,7
2268,서울특별시 마포구 신수동 대원칸타빌 120,87125,11,72.6,120,385624,4,0,0,1,0,0,1,0,0,2004,93,36,3,279,21.46153846,7.75,1.544802867,0.930394432,0.290322581,13,4,1,1,0,0,0,0,1,0,0,0,1,5
2269,서울특별시 마포구 신수동 대원칸타빌 80,74000, - ,67.2,80,385624,2,0,0,1,0,0,1,0,0,2004,93,36,3,279,21.46153846,7.75,1.544802867,0.930394432,0.290322581,13,4,1,1,0,0,0,0,1,0,0,0,1,5
2270,서울특별시 마포구 신수동 마포경남아너스빌 80,70240, - ,74,80,385624,10,0,0,1,0,0,1,0,0,2007,80,25,2,160,22.85714286,6.4,1.1375,0.675824176,0.29375,7,12,1,1,0,0,0,0,1,0,0,0,0,6
2271,서울특별시 마포구 신수동 밤섬경남아너스빌 80,79414,3.9,71.3,80,385624,7,0,0,1,0,0,1,0,0,2009,62.6,34,5,313,26.08333333,9.205882353,1.146964856,0.844011142,0.230031949,12,12,1,1,0,0,0,0,1,0,1,0,1,5
2272,서울특별시 마포구 신수동 신수동성원 80,58750, - ,71.5,80,385624,4,1,0,1,0,0,1,0,0,1998,130,30,2,260,26,8.666666667,1.007692308,0.664122137,0.130769231,10,12,1,1,0,0,0,1,0,0,1,0,0,4
2274,서울특별시 마포구 신정동 서강GS 60,56467,-2.7,68.2,60,385624,3,0,0,1,0,0,1,0,0,1999,89.66666667,50,6,538,31.64705882,10.76,0.99070632,0.692307692,0.130111524,17,8,1,1,0,0,0,1,0,1,0,0,1,5
2275,서울특별시 마포구 신정동 서강GS 80,72250,10.7,70.1,80,385624,2,0,0,1,0,0,1,0,0,1999,89.66666667,50,6,538,31.64705882,10.76,0.99070632,0.692307692,0.130111524,17,8,1,1,0,0,0,1,0,1,0,0,1,5
2276,서울특별시 마포구 아현동 마포래미안푸르지오1단지 60,86320,1.5,66.6,60,385624,5,0,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2277,서울특별시 마포구 아현동 마포래미안푸르지오1단지 80,117750,15.8,62,80,385624,4,2,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2278,서울특별시 마포구 아현동 마포래미안푸르지오2단지 110,128714,11,67.6,110,385624,7,0,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2279,서울특별시 마포구 아현동 마포래미안푸르지오2단지 60,86643,6.8,66.2,60,385624,7,1,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2280,서울특별시 마포구 아현동 마포래미안푸르지오2단지 80,112300,7.8,70.3,80,385624,5,0,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2281,서울특별시 마포구 아현동 마포래미안푸르지오3단지 60,87544,4.9,63.3,60,385624,9,1,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2282,서울특별시 마포구 아현동 마포래미안푸르지오3단지 80,110250,11.1,65.3,80,385624,4,2,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2283,서울특별시 마포구 아현동 마포래미안푸르지오4단지 60,93911,11.5,59,60,385624,9,0,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2284,서울특별시 마포구 아현동 마포래미안푸르지오4단지 80,116483,14.2,63.5,80,385624,6,2,0,1,0,0,0,1,0,2014,76.17647059,347,51,3885,34.6875,11.19596542,1.178893179,1,0.303732304,112,12,1,1,0,0,0,1,0,1,1,0,1,9
2285,서울특별시 마포구 아현동 마포센트럴아이파크 80,95500,12,76.7,80,385624,3,0,0,1,0,0,0,1,0,2017,82.83333333,58,6,497,27.61111111,8.568965517,1.167002012,1,0.30583501,18,12,1,1,0,0,0,0,1,1,1,1,1,10
2286,서울특별시 마포구 아현동 마포트라팰리스2차 100,79000,7,74.3,100,385624,7,0,0,0,1,0,1,0,0,2008,120,37,1,120,9.230769231,3.243243243,1.25,1,0.5,13,6,1,1,0,0,0,0,1,1,1,0,1,5
2288,서울특별시 마포구 아현동 서서울삼성 50,45350,14,75,50,385624,2,2,0,1,0,0,1,0,0,1998,104,26,2,208,23.11111111,8,0.841346154,0.782857143,0.163461538,9,4,1,1,0,0,0,1,0,0,1,0,0,4
2289,서울특별시 마포구 아현동 서서울삼성 80,62520, - ,67.2,80,385624,5,0,0,1,0,0,1,0,0,1998,104,26,2,208,23.11111111,8,0.841346154,0.782857143,0.163461538,9,4,1,1,0,0,0,1,0,0,1,0,0,4
2293,서울특별시 마포구 연남동 대명 60,43150, - ,74.2,60,385624,2,4,0,1,0,0,1,0,0,1995,128,2,1,128,0,64,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,0,0
2295,서울특별시 마포구 연남동 코오롱 80,60060,-7.4,81.4,80,385624,5,0,0,1,0,0,1,0,0,2003,77.66666667,54,6,466,27.41176471,8.62962963,1.169527897,0.871559633,0.188841202,17,12,1,1,0,0,0,0,1,0,1,0,0,5
2296,서울특별시 마포구 염리동 마포자이 80,90000,-6.7,77.8,80,385624,1,0,0,1,0,0,1,0,0,2003,53.4,56,10,534,28.10526316,9.535714286,1.670411985,1,0.247191011,19,12,1,0,0,1,0,0,1,1,1,0,1,7
2297,서울특별시 마포구 염리동 상록 50,41617,8.7,60.3,50,385624,6,0,0,1,0,0,0,1,0,1997,113,75,6,678,21.1875,9.04,0.343657817,0.442060086,0.07079646,32,19,0,1,0,0,1,0,0,0,0,0,0,5
2298,서울특별시 마포구 염리동 상록 60,46543,3.6,61,60,385624,14,2,0,1,0,0,0,1,0,1997,113,75,6,678,21.1875,9.04,0.343657817,0.442060086,0.07079646,32,19,0,1,0,0,1,0,0,0,0,0,0,5
2302,서울특별시 마포구 용강동 e편한세상마포리버파크 60,94500, - ,66.2,60,385624,6,0,0,1,0,0,0,1,0,2016,60.77777778,58,9,547,30.38888889,9.431034483,1.12797075,1,0.36928702,18,4,1,0,0,1,0,1,0,1,1,0,1,8
2303,서울특별시 마포구 용강동 e편한세상마포리버파크 80,121000,0.8,67.2,80,385624,4,0,0,1,0,0,0,1,0,2016,60.77777778,58,9,547,30.38888889,9.431034483,1.12797075,1,0.36928702,18,4,1,0,0,1,0,1,0,1,1,0,1,8
2304,서울특별시 마포구 용강동 래미안마포리버웰 80,115700,5.4,68.8,80,385624,5,0,0,1,0,0,0,1,0,2015,62.55555556,71,9,563,22.52,7.929577465,1.241563055,0.989985694,0.303730018,25,12,1,0,0,1,0,0,1,1,1,0,1,8
2305,서울특별시 마포구 용강동 마포용강삼성래미안 60,73050, - ,67.8,60,385624,4,1,0,1,0,0,1,0,0,2003,47.77777778,50,9,430,26.875,8.6,1.190697674,0.994140625,0.137209302,16,12,1,1,0,0,0,0,1,1,1,0,0,4
2306,서울특별시 마포구 용강동 마포용강삼성래미안 80,89000, - ,71.5,80,385624,2,0,0,1,0,0,1,0,0,2003,47.77777778,50,9,430,26.875,8.6,1.190697674,0.994140625,0.137209302,16,12,1,1,0,0,0,0,1,1,1,0,0,4
2307,서울특별시 마포구 중동 DMC마포청구아파트 80,57167,4,71.1,80,385624,3,0,0,1,0,0,1,0,0,1994,105,46,4,420,26.25,9.130434783,0.642857143,0.525925926,0.171428571,16,12,1,0,0,1,0,0,1,0,0,0,0,5
2308,서울특별시 마포구 중동 건영월드컵 80,50000,2,72,80,385624,1,0,0,1,0,0,1,0,0,2002,103,25,2,206,25.75,8.24,1.213592233,0.82,0.097087379,8,12,1,1,0,0,0,1,0,0,1,0,0,4
2309,서울특별시 마포구 중동 마포중동현대 60,43617,2,77.2,60,385624,9,0,0,1,0,0,1,0,0,2001,79.5,43,6,477,31.8,11.09302326,1.14884696,0.76459854,0.146750524,15,4,1,1,0,0,0,1,0,1,0,0,0,4
2310,서울특별시 마포구 중동 마포중동현대 80,55600,-3.4,76.1,80,385624,4,0,0,1,0,0,1,0,0,2001,79.5,43,6,477,31.8,11.09302326,1.14884696,0.76459854,0.146750524,15,4,1,1,0,0,0,1,0,1,0,0,0,4
2312,서울특별시 마포구 중동 중동계룡아파트 80,56567, - ,76,80,385624,3,1,0,1,0,0,1,0,0,2000,90,24,2,180,25.71428571,7.5,1.144444444,0.708737864,0.116666667,7,12,1,1,0,0,0,0,1,0,0,0,0,6
2314,서울특별시 마포구 창전동 서강예가 60,72333, - ,72.8,60,385624,3,0,0,1,0,0,1,0,0,2007,42.33333333,73,15,635,28.86363636,8.698630137,1.185826772,0.80876494,0.318110236,22,12,1,1,0,0,0,0,1,0,0,0,1,6
2316,서울특별시 마포구 창전동 서강오벨리스크스위트 80,65608,2.5,78.6,80,385624,6,0,0,0,1,0,1,0,0,2007,64,33,3,192,17.45454545,5.818181818,1.744791667,1,0.333333333,11,4,1,1,0,0,0,0,1,0,0,0,0,1
2317,서울특별시 마포구 창전동 신촌금호 80,56667, - ,85.4,80,385624,3,1,0,1,0,0,1,0,0,2001,79.66666667,34,3,239,19.91666667,7.029411765,1.025104603,0.893877551,0.117154812,12,4,1,1,0,0,0,0,1,0,0,0,0,4
2318,서울특별시 마포구 창전동 신촌태영데시앙 80,74667,1.4,73.2,80,385624,9,1,0,1,0,0,1,0,0,2003,55.3,53,10,553,30.72222222,10.43396226,1.13562387,0.867834395,0.144665461,18,4,1,1,0,0,0,0,1,0,0,0,1,6
2319,서울특별시 마포구 창전동 창전동현대홈타운 60,64750, - ,74.1,60,385624,2,0,0,1,0,0,1,0,0,2005,48.6,33,5,243,22.09090909,7.363636364,1.037037037,0.841269841,0.263374486,11,12,1,1,0,0,0,0,1,1,1,0,0,3
2320,서울특별시 마포구 창전동 창전동현대홈타운 80,79500,14,49.5,80,385624,3,0,0,1,0,0,1,0,0,2005,48.6,33,5,243,22.09090909,7.363636364,1.037037037,0.841269841,0.263374486,11,12,1,1,0,0,0,0,1,1,1,0,0,3
2321,서울특별시 마포구 창전동 창전래미안 110,72050,2.8,13.5,110,385624,4,1,0,1,0,0,1,0,0,1998,71.11111111,74,9,640,26.66666667,8.648648649,1.003125,0.859813084,0.24375,24,12,1,1,0,0,0,0,1,1,1,0,0,3
2323,서울특별시 마포구 창전동 창전래미안 60,56600,-0.5,71.5,60,385624,4,0,0,1,0,0,1,0,0,1998,71.11111111,74,9,640,26.66666667,8.648648649,1.003125,0.859813084,0.24375,24,12,1,1,0,0,0,0,1,1,1,0,0,3
2325,서울특별시 마포구 창전동 창전래미안 80,64333,7.7,70.9,80,385624,6,3,0,1,0,0,1,0,0,1998,71.11111111,74,9,640,26.66666667,8.648648649,1.003125,0.859813084,0.24375,24,12,1,1,0,0,0,0,1,1,1,0,0,3
2327,서울특별시 마포구 창전동 해모로 60,73125,2.2,66.6,60,385624,4,0,0,1,0,0,1,0,0,2007,55.875,41,8,447,29.8,10.90243902,1.062639821,0.901052632,0.143176734,15,12,1,1,0,0,0,0,1,0,0,0,0,4
2328,서울특별시 마포구 창전동 해모로 80,84950,6.9,65.8,80,385624,10,0,0,1,0,0,1,0,0,2007,55.875,41,8,447,29.8,10.90243902,1.062639821,0.901052632,0.143176734,15,12,1,1,0,0,0,0,1,0,0,0,0,4
2329,서울특별시 마포구 토정동 한강삼성 60,62078,6.5,64.4,60,385624,9,0,0,1,0,0,1,0,0,1997,152,55,3,456,30.4,8.290909091,0.842105263,0.7578125,0.140350877,15,12,1,0,0,1,0,0,1,1,1,0,0,3
2330,서울특별시 마포구 토정동 한강삼성 80,72867,3.9,66.6,80,385624,3,0,0,1,0,0,1,0,0,1997,152,55,3,456,30.4,8.290909091,0.842105263,0.7578125,0.140350877,15,12,1,0,0,1,0,0,1,1,1,0,0,3
2331,서울특별시 마포구 하중동 한강밤섬자이 120,117463, - ,74.8,120,385624,8,0,0,1,0,0,1,0,0,2010,69.71428571,61,7,488,23.23809524,8,2.036885246,1,0.325819672,21,4,1,0,0,1,0,0,1,1,1,0,1,8
2332,서울특별시 마포구 하중동 한강밤섬자이 130,118440,7.1,76.8,130,385624,5,0,0,1,0,0,1,0,0,2010,69.71428571,61,7,488,23.23809524,8,2.036885246,1,0.325819672,21,4,1,0,0,1,0,0,1,1,1,0,1,8
2333,서울특별시 마포구 합정동 마포한강2차푸르지오 80,115500,-3,73.9,80,385624,3,0,0,0,1,0,1,0,0,2016,99,37,2,198,15.23076923,5.351351351,1.52020202,1,0.429292929,13,4,1,1,0,0,0,0,1,1,0,1,1,8
2334,서울특별시 마포구 현석동 강변힐스테이트 60,62111,-1.4,65.2,60,385624,9,0,0,1,0,0,1,0,0,2004,51,51,10,510,31.875,10,1.152941176,0.899659864,0.256862745,16,12,1,1,0,0,0,1,0,1,1,0,0,7
2335,서울특별시 마포구 현석동 강변힐스테이트 80,78959,5.5,64.4,80,385624,11,0,0,1,0,0,1,0,0,2004,51,51,10,510,31.875,10,1.152941176,0.899659864,0.256862745,16,12,1,1,0,0,0,1,0,1,1,0,0,7
2339,서울특별시 서대문구 남가좌동 DMC래미안클라시스 110,56992, - ,77.6,110,324871,12,0,0,1,0,0,0,0,1,2000,179,28,2,358,35.8,12.78571429,0.477653631,0.859649123,0.11452514,10,12,1,1,0,0,0,0,1,1,0,0,0,4
2341,서울특별시 서대문구 남가좌동 DMC래미안클라시스 60,44277,7,76.1,60,324871,15,1,0,1,0,0,0,0,1,2000,179,28,2,358,35.8,12.78571429,0.477653631,0.859649123,0.11452514,10,12,1,1,0,0,0,0,1,1,0,0,0,4
2343,서울특별시 서대문구 남가좌동 DMC래미안클라시스 80,51139,3.2,82.1,80,324871,13,0,0,1,0,0,0,0,1,2000,179,28,2,358,35.8,12.78571429,0.477653631,0.859649123,0.11452514,10,12,1,1,0,0,0,0,1,1,0,0,0,4
2345,서울특별시 서대문구 남가좌동 DMC센트럴아이파크 60,62853, - ,64,60,324871,0,0,0,1,0,0,0,1,0,2018,81.61538462,110,13,1061,30.31428571,9.645454545,1.493873704,1,0.429783223,35,12,1,1,0,0,0,1,0,1,1,1,1,6
2346,서울특별시 서대문구 남가좌동 DMC센트럴아이파크 80,75700, - ,61.3,80,324871,0,0,0,1,0,0,0,1,0,2018,81.61538462,110,13,1061,30.31428571,9.645454545,1.493873704,1,0.429783223,35,12,1,1,0,0,0,1,0,1,1,1,1,6
2347,서울특별시 서대문구 남가좌동 DMC센트레빌 60,54850,3.4,77,60,324871,2,1,0,1,0,0,0,1,0,2009,67.57142857,55,7,473,31.53333333,8.6,1.217758985,1,0.33615222,15,4,1,0,0,1,0,0,1,0,1,0,1,5
2348,서울특별시 서대문구 남가좌동 DMC센트레빌 80,60080, - ,75.7,80,324871,5,0,0,1,0,0,0,1,0,2009,67.57142857,55,7,473,31.53333333,8.6,1.217758985,1,0.33615222,15,4,1,0,0,1,0,0,1,0,1,0,1,5
2349,서울특별시 서대문구 남가좌동 DMC파크뷰자이1단지 120,99250,7.1,74.2,120,324871,6,1,0,1,0,0,0,1,0,2015,70.49180328,346,61,4300,37.71929825,12.42774566,1.354186047,1,0.344418605,114,12,1,0,0,1,0,1,0,1,1,0,1,10
2350,서울특별시 서대문구 남가좌동 DMC파크뷰자이1단지 60,67450,3.6,70.1,60,324871,6,0,0,1,0,0,0,1,0,2015,70.49180328,346,61,4300,37.71929825,12.42774566,1.354186047,1,0.344418605,114,12,1,0,0,1,0,1,0,1,1,0,1,10
2351,서울특별시 서대문구 남가좌동 DMC파크뷰자이1단지 80,76429,3,72.6,80,324871,45,5,0,1,0,0,0,1,0,2015,70.49180328,346,61,4300,37.71929825,12.42774566,1.354186047,1,0.344418605,114,12,1,0,0,1,0,1,0,1,1,0,1,10
2352,서울특별시 서대문구 남가좌동 DMC파크뷰자이2단지 60,68100,11,66.8,60,324871,3,0,0,1,0,0,0,1,0,2015,70.49180328,346,61,4300,37.71929825,12.42774566,1.354186047,1,0.344418605,114,12,1,0,0,1,0,1,0,1,1,0,1,10
2353,서울특별시 서대문구 남가좌동 DMC파크뷰자이2단지 80,74424,3.7,71.5,80,324871,29,1,0,1,0,0,0,1,0,2015,70.49180328,346,61,4300,37.71929825,12.42774566,1.354186047,1,0.344418605,114,12,1,0,0,1,0,1,0,1,1,0,1,10
2354,서울특별시 서대문구 남가좌동 DMC파크뷰자이3단지 60,60600,5.1,75.9,60,324871,10,0,0,1,0,0,0,1,0,2015,70.49180328,346,61,4300,37.71929825,12.42774566,1.354186047,1,0.344418605,114,12,1,0,0,1,0,1,0,1,1,0,1,10
2355,서울특별시 서대문구 남가좌동 DMC파크뷰자이3단지 80,68114,1.9,76.6,80,324871,7,0,0,1,0,0,0,1,0,2015,70.49180328,346,61,4300,37.71929825,12.42774566,1.354186047,1,0.344418605,114,12,1,0,0,1,0,1,0,1,1,0,1,10
2356,서울특별시 서대문구 남가좌동 남가좌동현대 110,56425, - ,71.1,110,324871,12,0,0,1,0,0,0,0,1,1999,330,28,1,330,33,11.78571429,0.348484848,0.869565217,0.1,10,4,1,1,0,0,1,0,0,1,0,0,0,4
2358,서울특별시 서대문구 남가좌동 남가좌동현대 60,39427,0.7,78.1,60,324871,11,1,0,1,0,0,0,0,1,1999,330,28,1,330,33,11.78571429,0.348484848,0.869565217,0.1,10,4,1,1,0,0,1,0,0,1,0,0,0,4
2360,서울특별시 서대문구 남가좌동 남가좌동현대 80,49286,-2.1,80.5,80,324871,7,1,0,1,0,0,0,0,1,1999,330,28,1,330,33,11.78571429,0.348484848,0.869565217,0.1,10,4,1,1,0,0,1,0,0,1,0,0,0,4
2362,서울특별시 서대문구 남가좌동 디엠씨엘가 30,32333, - ,78.7,30,324871,0,0,0,0,0,1,1,0,0,2017,288,24,1,288,41.14285714,12,0.347222222,0.6,0.333333333,7,4,1,1,0,0,1,0,0,0,0,1,1,2
2363,서울특별시 서대문구 남가좌동 래미안남가좌2차 60,58575,1.8,70.8,60,324871,4,1,0,1,0,0,1,0,0,2005,50.3,57,10,503,29.58823529,8.824561404,1.141153082,0.987804878,0.337972167,17,12,1,1,0,0,0,1,0,1,0,0,1,1
2364,서울특별시 서대문구 남가좌동 쌍용스윗닷홈 80,49300,4.1,81.1,80,324871,1,1,0,1,0,0,1,0,0,2005,110,13,1,110,22,8.461538462,0,0,0,5,,1,1,0,0,0,0,1,0,0,0,0,4
