연번,ID,매매_22년_2분기,등락율,전세가율,전용면적.17,구별인구.17,거래량18,거래허가제TF,아파트TF,주상복합TF,도시형주택TF,일반분양TF,복합분양TF,임대분양TF,사용승인년도,동당세대수,승강기합계,동수,세대수,관리원당세대수,승강기당세대수,세대당주차수,지하주차비율,세대당cctv수,관리인원수,연간소독횟수,관리위탁여부,개별난방TF,중앙난방TF,지역난방TF,복도식TF,혼합형TF,계단식TF,메이저시공사TF,조합시행TF,철근철골구조TF,홈네트워크TF,관리시설수
723,서울특별시 강서구 화곡동 화곡푸르지오 80,"105,000",-4.3,57,80,"578,465",1,0,1,0,0,1,0,0,2002,43.52,226,50,2176,30.64788732,9.628318584,1.925551471,0.843914081,0.266544118,71,12,1,0,0,1,0,0,1,1,0,0,1,7
728,서울특별시 관악구 남현동 우림루미아트 80,"99,800", - ,71,80,"500,841",0,0,1,0,0,1,0,0,2004,43.5,29,4,174,21.75,6,1.206896552,0.952380952,0.25862069,8,4,1,1,0,0,0,0,1,0,1,0,0,2
730,서울특별시 관악구 봉천동 관악동부센트레빌 60,"96,000", - ,50,60,"500,841",0,0,1,0,0,1,0,0,2004,69.57142857,65,7,487,34.78571429,7.492307692,1.075975359,0.816793893,0.145790554,14,12,1,1,0,0,0,0,1,0,0,0,0,7
731,서울특별시 관악구 봉천동 관악동부센트레빌 80,"109,000", - ,44,80,"500,841",0,0,1,0,0,1,0,0,2004,69.57142857,65,7,487,34.78571429,7.492307692,1.075975359,0.816793893,0.145790554,14,12,1,1,0,0,0,0,1,0,0,0,0,7
732,서울특별시 관악구 봉천동 관악드림 100,"116,000", - ,45,100,"500,841",0,0,1,0,0,1,0,0,2003,80.54545455,244,44,3544,47.89189189,14.52459016,1.5248307,0.81957809,0.123306998,74,12,1,1,0,0,0,0,1,1,0,0,0,4
733,서울특별시 관악구 봉천동 관악드림 110,"120,833",-2.2,55,110,"500,841",3,0,1,0,0,1,0,0,2003,80.54545455,244,44,3544,47.89189189,14.52459016,1.5248307,0.81957809,0.123306998,74,12,1,1,0,0,0,0,1,1,0,0,0,4
734,서울특별시 관악구 봉천동 관악드림 60,"91,750",4.5,48,60,"500,841",2,0,1,0,0,1,0,0,2003,80.54545455,244,44,3544,47.89189189,14.52459016,1.5248307,0.81957809,0.123306998,74,12,1,1,0,0,0,0,1,1,0,0,0,4
735,서울특별시 관악구 봉천동 관악드림 80,"104,000",-3.4,52,80,"500,841",2,0,1,0,0,1,0,0,2003,80.54545455,244,44,3544,47.89189189,14.52459016,1.5248307,0.81957809,0.123306998,74,12,1,1,0,0,0,0,1,1,0,0,0,4
736,서울특별시 관악구 봉천동 관악월드메르디앙 80,"91,500", - ,52,80,"500,841",0,0,1,0,0,1,0,0,2005,59,18,2,118,29.5,6.555555556,1.101694915,0.707692308,0.161016949,4,3,1,1,0,0,0,0,1,0,1,0,0,4
739,서울특별시 관악구 봉천동 관악파크푸르지오 60,"86,250", - ,58,60,"500,841",0,0,1,0,0,1,0,0,2014,51.85714286,43,7,363,27.92307692,8.441860465,1.148760331,1,0.366391185,13,4,1,1,0,0,0,0,1,1,1,1,0,7
740,서울특별시 관악구 봉천동 관악파크푸르지오 80,"107,000",5.1,58,80,"500,841",1,0,1,0,0,1,0,0,2014,51.85714286,43,7,363,27.92307692,8.441860465,1.148760331,1,0.366391185,13,4,1,1,0,0,0,0,1,1,1,1,0,7
747,서울특별시 관악구 봉천동 낙성대현대홈타운 110,"130,000", - ,44,110,"500,841",0,0,1,0,0,1,0,0,2002,148.5,40,2,297,22.84615385,7.425,1.434343434,0.849765258,0.215488215,13,12,1,1,0,0,0,0,1,1,0,0,0,4
748,서울특별시 관악구 봉천동 낙성대현대홈타운 80,"111,000",-7.4,70,80,"500,841",1,0,1,0,0,1,0,0,2002,148.5,40,2,297,22.84615385,7.425,1.434343434,0.849765258,0.215488215,13,12,1,1,0,0,0,0,1,1,0,0,0,4
755,서울특별시 관악구 봉천동 벽산블루밍 100,"112,000", - ,60,100,"500,841",0,0,1,0,0,1,0,0,2005,116.9444444,182,18,2105,30.95588235,11.56593407,1.033729216,0.850183824,0.13824228,68,12,1,1,0,0,0,1,0,0,0,0,0,6
756,서울특별시 관악구 봉천동 벽산블루밍 110,"131,000", - ,51,110,"500,841",0,0,1,0,0,1,0,0,2005,116.9444444,182,18,2105,30.95588235,11.56593407,1.033729216,0.850183824,0.13824228,68,12,1,1,0,0,0,1,0,0,0,0,0,6
757,서울특별시 관악구 봉천동 벽산블루밍 60,"77,067",-13,52,60,"500,841",6,0,1,0,0,1,0,0,2005,116.9444444,182,18,2105,30.95588235,11.56593407,1.033729216,0.850183824,0.13824228,68,12,1,1,0,0,0,1,0,0,0,0,0,6
758,서울특별시 관악구 봉천동 벽산블루밍 80,"98,750",-1.5,51,80,"500,841",1,0,1,0,0,1,0,0,2005,116.9444444,182,18,2105,30.95588235,11.56593407,1.033729216,0.850183824,0.13824228,68,12,1,1,0,0,0,1,0,0,0,0,0,6
759,서울특별시 관악구 봉천동 벽산블루밍3차 80,"100,300",2.8,62,80,"500,841",1,0,1,0,0,1,0,0,2004,56.2,38,5,281,21.61538462,7.394736842,1.170818505,0.659574468,0.227758007,13,12,1,1,0,0,0,0,1,0,1,0,0,6
760,서울특별시 관악구 봉천동 벽산타운II 80,"86,500",13.4,67,80,"500,841",1,0,1,0,0,1,0,0,2003,203,27,1,203,22.55555556,7.518518519,1.073891626,1,0.15270936,9,12,1,1,0,0,0,1,0,0,1,0,0,4
763,서울특별시 관악구 봉천동 봉천동아 110,"117,500", - ,59,110,"500,841",0,0,1,0,0,1,0,0,2000,126.1,113,10,1261,30.02380952,11.15929204,1.319587629,0.825120192,0.128469469,42,12,1,1,0,0,0,1,0,0,0,0,0,4
764,서울특별시 관악구 봉천동 봉천동아 60,"78,000",0.6,48,60,"500,841",1,0,1,0,0,1,0,0,2000,126.1,113,10,1261,30.02380952,11.15929204,1.319587629,0.825120192,0.128469469,42,12,1,1,0,0,0,1,0,0,0,0,0,4
765,서울특별시 관악구 봉천동 봉천동아 80,"106,000",1.4,59,80,"500,841",1,0,1,0,0,1,0,0,2000,126.1,113,10,1261,30.02380952,11.15929204,1.319587629,0.825120192,0.128469469,42,12,1,1,0,0,0,1,0,0,0,0,0,4
766,서울특별시 관악구 봉천동 봉천우성 110,"112,000", - ,53,110,"500,841",0,0,1,0,0,1,0,0,2000,199.625,122,8,1597,37.13953488,13.09016393,1.021916093,0.81372549,0.145272386,43,20,1,0,1,0,0,1,0,0,1,1,1,7
767,서울특별시 관악구 봉천동 봉천우성 60,"79,250",2,49,60,"500,841",2,0,1,0,0,1,0,0,2000,199.625,122,8,1597,37.13953488,13.09016393,1.021916093,0.81372549,0.145272386,43,20,1,0,1,0,0,1,0,0,1,1,1,7
768,서울특별시 관악구 봉천동 봉천우성 80,"102,000",-7.4,48,80,"500,841",2,0,1,0,0,1,0,0,2000,199.625,122,8,1597,37.13953488,13.09016393,1.021916093,0.81372549,0.145272386,43,20,1,0,1,0,0,1,0,0,1,1,1,7
770,서울특별시 관악구 봉천동 서울대입구삼성 60,"81,000",2.5,58,60,"500,841",1,0,1,0,0,1,0,0,1999,84.66666667,31,3,254,23.09090909,8.193548387,1.153543307,0.85665529,0.188976378,11,12,1,1,0,0,0,0,1,0,0,0,0,3
771,서울특별시 관악구 봉천동 서울대입구아이원 60,"101,500", - ,49,60,"500,841",0,0,1,0,0,1,0,0,2006,53.42857143,46,7,374,26.71428571,8.130434783,1.114973262,0.73381295,0.211229947,14,4,1,1,0,0,0,0,1,0,1,0,1,6
772,서울특별시 관악구 봉천동 서울대입구아이원 80,"110,000", - ,57,80,"500,841",0,0,1,0,0,1,0,0,2006,53.42857143,46,7,374,26.71428571,8.130434783,1.114973262,0.73381295,0.211229947,14,4,1,1,0,0,0,0,1,0,1,0,1,6
776,서울특별시 관악구 봉천동 신봉 60,"72,600", - ,46,60,"500,841",0,0,1,0,0,0,1,0,1999,138.5,22,2,277,34.625,12.59090909,0.501805054,0.71942446,0.108303249,8,6,1,1,0,0,1,0,0,0,0,0,0,3
777,서울특별시 관악구 봉천동 은천1 80,"94,000", - ,64,80,"500,841",0,0,1,0,0,1,0,0,2001,45,27,4,180,22.5,6.666666667,1.155555556,1,0.261111111,8,12,1,1,0,0,0,0,1,0,0,0,1,6
778,서울특별시 관악구 봉천동 은천2단지아파트 50,"62,250",6.8,54,50,"500,841",2,0,1,0,0,1,0,0,2000,48,34,8,384,32,11.29411765,0.877604167,0.961424332,0.2421875,12,12,1,1,0,0,0,1,0,0,0,0,0,4
779,서울특별시 관악구 봉천동 은천2단지아파트 60,"71,000",-15.5,53,60,"500,841",2,0,1,0,0,1,0,0,2000,48,34,8,384,32,11.29411765,0.877604167,0.961424332,0.2421875,12,12,1,1,0,0,0,1,0,0,0,0,0,4
780,서울특별시 관악구 봉천동 인헌 60,"60,500",12.4,50,60,"500,841",2,0,1,0,0,0,1,0,1998,72,18,3,216,36,12,1.277777778,0.275362319,0.074074074,6,12,0,1,0,0,1,0,0,0,0,0,0,4
784,서울특별시 관악구 봉천동 프라비다2 20,"18,500",0.8,73,20,"500,841",3,0,1,0,0,1,0,0,2013,208,22,1,208,26,9.454545455,0.322115385,0.955223881,0.5625,8,,1,1,0,0,1,0,0,0,0,1,1,1
790,서울특별시 관악구 신림동 LIG대학마을 60,"70,000", - ,46,60,"500,841",0,0,1,0,0,1,0,0,1996,111.8571429,79,7,783,26.1,9.911392405,0.689655172,0.031481481,0.095785441,30,6,0,1,0,0,0,1,0,0,0,0,0,5
791,서울특별시 관악구 신림동 LIG대학마을 70,"72,500", - ,43,70,"500,841",0,0,1,0,0,1,0,0,1996,111.8571429,79,7,783,26.1,9.911392405,0.689655172,0.031481481,0.095785441,30,6,0,1,0,0,0,1,0,0,0,0,0,5
792,서울특별시 관악구 신림동 LIG대학마을 80,"87,000",-4.6,48,80,"500,841",1,0,1,0,0,1,0,0,1996,111.8571429,79,7,783,26.1,9.911392405,0.689655172,0.031481481,0.095785441,30,6,0,1,0,0,0,1,0,0,0,0,0,5
793,서울특별시 관악구 신림동 건영1 40,"55,500", - ,32,40,"500,841",0,0,1,0,0,1,0,0,1984,164,38,3,492,32.8,12.94736842,0.62398374,0,0.032520325,15,12,0,1,0,0,1,0,0,0,0,0,0,2
794,서울특별시 관악구 신림동 건영1 60,"75,000", - ,36,60,"500,841",0,0,1,0,0,1,0,0,1984,164,38,3,492,32.8,12.94736842,0.62398374,0,0.032520325,15,12,0,1,0,0,1,0,0,0,0,0,0,2
795,서울특별시 관악구 신림동 건영1 70,"70,333", - ,63,70,"500,841",0,0,1,0,0,1,0,0,1984,164,38,3,492,32.8,12.94736842,0.62398374,0,0.032520325,15,12,0,1,0,0,1,0,0,0,0,0,0,2
799,서울특별시 관악구 신림동 건영4 80,"74,750", - ,48,80,"500,841",0,0,1,0,0,1,0,0,1997,78.66666667,31,3,236,23.6,7.612903226,0.75,0.508474576,0.156779661,10,5,1,1,0,0,0,0,1,0,1,0,0,4
803,서울특별시 관악구 신림동 관악산휴먼시아2단지 110,"92,125",3.4,55,110,"500,841",4,0,1,0,0,1,0,0,2008,72.05128205,242,39,2810,35.56962025,11.61157025,1.204982206,0.775546367,0.228469751,79,4,1,1,0,0,0,0,1,0,0,0,1,5
804,서울특별시 관악구 신림동 관악산휴먼시아2단지 60,"71,667",3.3,54,60,"500,841",3,0,1,0,0,1,0,0,2008,72.05128205,242,39,2810,35.56962025,11.61157025,1.204982206,0.775546367,0.228469751,79,4,1,1,0,0,0,0,1,0,0,0,1,5
805,서울특별시 관악구 신림동 관악산휴먼시아2단지 80,"84,750",7.2,51,80,"500,841",2,0,1,0,0,1,0,0,2008,72.05128205,242,39,2810,35.56962025,11.61157025,1.204982206,0.775546367,0.228469751,79,4,1,1,0,0,0,0,1,0,0,0,1,5
806,서울특별시 관악구 신림동 국제산장 60,"53,700", - ,44,60,"500,841",0,0,1,0,0,1,0,0,1993,78.75,65,8,630,30,9.692307692,0.59047619,0.52688172,0.165079365,21,12,1,1,0,0,0,1,0,0,1,0,0,6
807,서울특별시 관악구 신림동 국제산장 80,"60,000", - ,58,80,"500,841",0,0,1,0,0,1,0,0,1993,78.75,65,8,630,30,9.692307692,0.59047619,0.52688172,0.165079365,21,12,1,1,0,0,0,1,0,0,1,0,0,6
808,서울특별시 관악구 신림동 그대家 60,"65,000",-0.5,49,60,"500,841",1,0,1,0,0,1,0,0,2003,93,45,5,465,31,10.33333333,1.156989247,0.037174721,0.238709677,15,12,1,1,0,0,0,1,0,0,1,0,0,5
809,서울특별시 관악구 신림동 그대家 80,"74,500", - ,64,80,"500,841",0,0,1,0,0,1,0,0,2003,93,45,5,465,31,10.33333333,1.156989247,0.037174721,0.238709677,15,12,1,1,0,0,0,1,0,0,1,0,0,5
810,서울특별시 관악구 신림동 금호 60,"53,000", - ,62,60,"500,841",0,0,1,0,0,1,0,0,1997,113.5,29,2,227,22.7,7.827586207,0.81938326,0.704301075,0.162995595,10,12,1,1,0,0,1,0,0,0,1,1,0,5
812,서울특별시 관악구 신림동 동부 50,"63,650", - ,50,50,"500,841",0,0,1,0,0,0,1,0,1993,148,55,4,592,28.19047619,10.76363636,0.677364865,0.715710723,0.101351351,21,12,1,1,0,0,0,1,0,0,1,0,1,5
813,서울특별시 관악구 신림동 동부 60,"81,700",-0.4,42,60,"500,841",2,0,1,0,0,0,1,0,1993,148,55,4,592,28.19047619,10.76363636,0.677364865,0.715710723,0.101351351,21,12,1,1,0,0,0,1,0,0,1,0,1,5
815,서울특별시 관악구 신림동 라이프 60,"53,400", - ,75,60,"500,841",0,0,1,0,0,1,0,0,1996,171,20,1,171,24.42857143,8.55,0.771929825,0.71969697,0.105263158,7,12,0,1,0,0,0,0,1,0,0,0,0,3
816,서울특별시 관악구 신림동 벽산블루밍 80,"84,500", - ,59,80,"500,841",0,0,1,0,0,1,0,0,2005,59,23,3,177,29.5,7.695652174,1.073446328,0.294736842,0.231638418,6,12,1,1,0,0,0,0,1,0,1,0,1,3
817,서울특별시 관악구 신림동 보라매갑을 70,"73,750",-3.1,58,70,"500,841",2,0,1,0,0,1,0,0,2003,157,19,1,157,31.4,8.263157895,0.961783439,0.761589404,0.261146497,5,6,1,1,0,0,0,0,1,0,1,0,0,4
818,서울특별시 관악구 신림동 삼성산주공 110,"82,200",-4.2,58,110,"500,841",1,0,1,0,0,1,0,0,2000,164.6666667,112,9,1482,37.05,13.23214286,1.302294197,0.915544041,0.217948718,40,12,1,1,0,0,0,0,1,0,0,0,0,6
819,서울특별시 관악구 신림동 삼성산주공 60,"59,000",-7.6,61,60,"500,841",2,0,1,0,0,1,0,0,2000,164.6666667,112,9,1482,37.05,13.23214286,1.302294197,0.915544041,0.217948718,40,12,1,1,0,0,0,0,1,0,0,0,0,6
820,서울특별시 관악구 신림동 삼성산주공 80,"72,500", - ,50,80,"500,841",0,0,1,0,0,1,0,0,2000,164.6666667,112,9,1482,37.05,13.23214286,1.302294197,0.915544041,0.217948718,40,12,1,1,0,0,0,0,1,0,0,0,0,6
821,서울특별시 관악구 신림동 서초 80,"64,000", - ,48,80,"500,841",0,0,1,0,0,1,0,0,2003,0,2,,109,0,54.5,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0
823,서울특별시 관악구 신림동 신림2차푸르지오 80,"85,250", - ,58,80,"500,841",0,0,1,0,0,1,0,0,2007,43.625,59,8,349,23.26666667,5.915254237,1.243553009,0.80875576,0.17765043,15,4,1,1,0,0,0,0,1,1,1,0,0,7
825,서울특별시 관악구 신림동 신림푸르지오 110,"115,000",-4.8,54,110,"500,841",1,0,1,0,0,1,0,0,2005,63.30434783,120,23,1456,35.51219512,12.13333333,1.453983516,0.892772792,0.244505495,41,4,1,1,0,0,0,0,1,1,1,0,1,6
826,서울특별시 관악구 신림동 신림푸르지오 140,"122,000",-17.2,62,140,"500,841",1,0,1,0,0,1,0,0,2005,63.30434783,120,23,1456,35.51219512,12.13333333,1.453983516,0.892772792,0.244505495,41,4,1,1,0,0,0,0,1,1,1,0,1,6
827,서울특별시 관악구 신림동 신림푸르지오 60,"92,500",3.1,60,60,"500,841",1,0,1,0,0,1,0,0,2005,63.30434783,120,23,1456,35.51219512,12.13333333,1.453983516,0.892772792,0.244505495,41,4,1,1,0,0,0,0,1,1,1,0,1,6
828,서울특별시 관악구 신림동 신림푸르지오 80,"105,400",3.2,57,80,"500,841",5,0,1,0,0,1,0,0,2005,63.30434783,120,23,1456,35.51219512,12.13333333,1.453983516,0.892772792,0.244505495,41,4,1,1,0,0,0,0,1,1,1,0,1,6
829,서울특별시 관악구 신림동 신림현대 110,"103,000", - ,62,110,"500,841",0,0,1,0,0,1,0,0,1993,136.1666667,140,12,1634,33.34693878,11.67142857,0.652998776,0.387066542,0.102815177,49,12,1,0,1,0,0,1,0,1,0,0,0,4
830,서울특별시 관악구 신림동 신림현대 120,"117,500", - ,39,120,"500,841",0,0,1,0,0,1,0,0,1993,136.1666667,140,12,1634,33.34693878,11.67142857,0.652998776,0.387066542,0.102815177,49,12,1,0,1,0,0,1,0,1,0,0,0,4
831,서울특별시 관악구 신림동 신림현대 30,"55,500", - ,42,30,"500,841",0,0,1,0,0,1,0,0,1993,136.1666667,140,12,1634,33.34693878,11.67142857,0.652998776,0.387066542,0.102815177,49,12,1,0,1,0,0,1,0,1,0,0,0,4
832,서울특별시 관악구 신림동 신림현대 60,"77,000", - ,47,60,"500,841",0,0,1,0,0,1,0,0,1993,136.1666667,140,12,1634,33.34693878,11.67142857,0.652998776,0.387066542,0.102815177,49,12,1,0,1,0,0,1,0,1,0,0,0,4
833,서울특별시 관악구 신림동 신림현대 80,"85,000", - ,41,80,"500,841",0,0,1,0,0,1,0,0,1993,136.1666667,140,12,1634,33.34693878,11.67142857,0.652998776,0.387066542,0.102815177,49,12,1,0,1,0,0,1,0,1,0,0,0,4
835,서울특별시 관악구 신림동 쌍용 60,"53,750", - ,63,60,"500,841",0,0,1,0,0,1,0,0,1998,124.3333333,40,3,373,26.64285714,9.325,1.064343164,0.9697733,0.1769437,14,12,1,1,0,0,0,1,0,1,0,0,0,3
837,서울특별시 관악구 신림동 우방 60,"69,000",7.2,59,60,"500,841",1,0,1,0,0,1,0,0,1999,67,21,3,201,28.71428571,9.571428571,1.104477612,0.855855856,0.089552239,7,12,1,1,0,0,0,1,0,0,0,0,1,4
838,서울특별시 관악구 신림동 우정하이비전 80,"83,000", - ,38,80,"500,841",0,0,1,0,0,1,0,0,2004,70,24,2,140,17.5,5.833333333,1.128571429,0.512658228,0.207142857,8,12,1,1,0,0,0,0,1,0,0,0,0,4
839,서울특별시 관악구 신림동 주공1 60,"47,900", - ,36,60,"500,841",0,0,1,0,0,0,1,0,1995,137.1428571,55,7,960,50.52631579,17.45454545,0.369791667,0.447887324,0.064583333,19,3,1,0,1,0,1,0,0,0,0,0,0,4
840,서울특별시 관악구 신림동 초원 60,"50,150",-0.2,73,60,"500,841",2,0,1,0,0,0,1,0,1999,197,15,1,197,39.4,13.13333333,0.664974619,0.847328244,0.126903553,5,4,0,1,0,0,1,0,0,1,0,0,0,6
842,서울특별시 관악구 신림동 태흥 60,"58,500", - ,45,60,"500,841",0,0,1,0,0,1,0,0,1995,0,2,,127,0,63.5,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0
846,서울특별시 광진구 광장동 광나루현대 80,"128,000", - ,47,80,"352,796",0,0,1,0,0,1,0,0,1996,126.6666667,49,3,380,22.35294118,7.755102041,0.931578947,0.675141243,0.210526316,17,12,1,1,0,0,0,0,1,1,0,0,0,4
848,서울특별시 광진구 광장동 광장현대9단지 60,"124,000",-4.2,57,60,"352,796",2,0,1,0,0,1,0,0,1999,87.4,43,5,437,31.21428571,10.1627907,0.967963387,0.841607565,0.118993135,14,12,0,1,0,0,0,0,1,1,1,0,0,5
849,서울특별시 광진구 광장동 광장현대9단지 80,"157,000",-3.3,50,80,"352,796",1,0,1,0,0,1,0,0,1999,87.4,43,5,437,31.21428571,10.1627907,0.967963387,0.841607565,0.118993135,14,12,0,1,0,0,0,0,1,1,1,0,0,5
850,서울특별시 광진구 광장동 광장힐스테이트 80,"211,000", - ,47,80,"352,796",0,0,1,0,0,1,0,0,2012,90.6,76,5,453,18.875,5.960526316,1.48785872,1,0.395143488,24,12,1,1,0,0,0,0,1,1,0,0,1,9
854,서울특별시 광진구 광장동 금호베스트빌 60,"124,800", - ,41,60,"352,796",0,0,1,0,0,1,0,0,2001,60.5,28,4,242,26.88888889,8.642857143,1.033057851,0.92,0.272727273,9,4,1,1,0,0,0,0,1,0,0,0,0,4
855,서울특별시 광진구 광장동 금호베스트빌 80,"138,000",-4.3,50,80,"352,796",1,0,1,0,0,1,0,0,2001,60.5,28,4,242,26.88888889,8.642857143,1.033057851,0.92,0.272727273,9,4,1,1,0,0,0,0,1,0,0,0,0,4
856,서울특별시 광진구 광장동 삼성광장2 60,"111,500", - ,36,60,"352,796",0,0,1,0,0,1,0,0,1987,120,45,3,360,20,8,0.411111111,0,0.044444444,18,12,1,1,0,0,0,1,0,0,0,0,0,4
857,서울특별시 광진구 광장동 신동아파밀리에 80,"162,500",7.1,48,80,"352,796",1,0,1,0,0,1,0,0,2007,37.75,35,8,302,25.16666667,8.628571429,1.168874172,1,0.337748344,12,12,1,1,0,0,0,0,1,0,0,0,0,4
858,서울특별시 광진구 광장동 워커힐 160,"243,000", - ,35,160,"352,796",0,0,1,0,0,1,0,0,1978,41.14285714,166,14,576,8,3.469879518,1.286458333,0,0.022569444,72,12,0,0,1,0,0,0,1,0,0,0,0,4
859,서울특별시 광진구 광장동 워커힐 200,"276,667",17.8,29,200,"352,796",3,0,1,0,0,1,0,0,1978,41.14285714,166,14,576,8,3.469879518,1.286458333,0,0.022569444,72,12,0,0,1,0,0,0,1,0,0,0,0,4
860,서울특별시 광진구 광장동 워커힐 230,"314,500", - ,27,230,"352,796",0,0,1,0,0,1,0,0,1978,41.14285714,166,14,576,8,3.469879518,1.286458333,0,0.022569444,72,12,0,0,1,0,0,0,1,0,0,0,0,4
862,서울특별시 광진구 광장동 청구 60,"104,000", - ,51,60,"352,796",0,0,1,0,0,1,0,0,1996,163.5,57,4,654,31.14285714,11.47368421,0.73088685,0.759414226,0.142201835,21,19,1,1,0,0,0,1,0,0,1,0,0,3
863,서울특별시 광진구 광장동 청구 80,"148,500",1.7,49,80,"352,796",2,0,1,0,0,1,0,0,1996,163.5,57,4,654,31.14285714,11.47368421,0.73088685,0.759414226,0.142201835,21,19,1,1,0,0,0,1,0,0,1,0,0,3
864,서울특별시 광진구 광장동 현대3 60,"127,000", - ,39,60,"352,796",0,0,1,0,0,1,0,0,1990,105.6,110,10,1056,25.14285714,9.6,0.484848485,0.345703125,0.105113636,42,4,1,1,0,0,0,1,0,1,0,0,0,5
865,서울특별시 광진구 광장동 현대3 70,"137,250", - ,41,70,"352,796",0,0,1,0,0,1,0,0,1990,105.6,110,10,1056,25.14285714,9.6,0.484848485,0.345703125,0.105113636,42,4,1,1,0,0,0,1,0,1,0,0,0,5
866,서울특별시 광진구 광장동 현대3 80,"166,500",8.7,44,80,"352,796",1,0,1,0,0,1,0,0,1990,105.6,110,10,1056,25.14285714,9.6,0.484848485,0.345703125,0.105113636,42,4,1,1,0,0,0,1,0,1,0,0,0,5
867,서울특별시 광진구 광장동 현대5 60,"148,500", - ,37,60,"352,796",0,0,1,0,0,1,0,0,1989,96.83333333,84,6,581,17.08823529,6.916666667,0.638554217,0.380053908,0.111876076,34,4,1,1,0,0,0,1,0,1,1,0,0,4
868,서울특별시 광진구 광장동 현대5 80,"175,000",-5.1,42,80,"352,796",1,0,1,0,0,1,0,0,1989,96.83333333,84,6,581,17.08823529,6.916666667,0.638554217,0.380053908,0.111876076,34,4,1,1,0,0,0,1,0,1,1,0,0,4
871,서울특별시 광진구 광장동 현대파크빌 60,"145,000", - ,46,60,"352,796",0,0,1,0,0,1,0,0,2000,90,132,13,1170,30,8.863636364,1.032478632,0.925496689,0.102564103,39,12,0,1,0,0,0,0,1,1,1,0,0,8
872,서울특별시 광진구 광장동 현대파크빌 80,"168,500", - ,53,80,"352,796",0,0,1,0,0,1,0,0,2000,90,132,13,1170,30,8.863636364,1.032478632,0.925496689,0.102564103,39,12,0,1,0,0,0,0,1,1,1,0,0,8
873,서울특별시 광진구 구의동 강변에스케이뷰 80,"159,000", - ,49,80,"352,796",0,0,1,0,0,0,1,0,2017,98.5,25,2,197,21.88888889,7.88,1.187817259,1,0.30964467,9,12,1,1,0,0,0,0,1,0,0,0,1,3
874,서울특별시 광진구 구의동 구의강변우성아파트 80,"93,000", - ,63,80,"352,796",0,0,1,0,0,1,0,0,1992,118,43,3,354,23.6,8.23255814,0.663841808,0.408510638,0.093220339,15,12,1,1,0,0,0,0,1,0,1,0,0,4
875,서울특별시 광진구 구의동 구의현대2단지 80,"156,675", - ,42,80,"352,796",0,0,1,0,0,1,0,0,1996,107.0666667,187,15,1606,27.22033898,8.588235294,0.866127024,0.697340043,0.137608966,59,12,1,1,0,0,0,1,0,0,0,0,0,6
877,서울특별시 광진구 구의동 구의현대7단지현대홈타운 60,"107,500", - ,53,60,"352,796",0,0,1,0,0,1,0,0,1997,91,27,3,273,30.33333333,10.11111111,1.003663004,0.901459854,0.252747253,9,18,1,1,0,0,0,1,0,0,0,0,1,6
878,서울특별시 광진구 구의동 래미안파크스위트 60,"130,000", - ,55,60,"352,796",2,0,1,0,0,1,0,0,2018,71.16666667,90,12,854,28.46666667,9.488888889,1.323185012,1,0.334894614,30,,1,1,0,0,0,0,1,1,1,1,1,7
880,서울특별시 광진구 구의동 삼성쉐르빌 80,"115,500", - ,69,80,"352,796",0,0,1,0,0,1,0,0,2001,252,38,1,252,18,6.631578947,1.73015873,1,0.226190476,14,12,1,1,0,0,1,0,0,1,0,0,0,0
882,서울특별시 광진구 구의동 아차산포레안 80,"108,500",8.8,71,80,"352,796",1,0,1,0,0,1,0,0,2010,41.66666667,3,3,125,0,41.66666667,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0
883,서울특별시 광진구 구의동 현대프라임 130,"208,500", - ,50,130,"352,796",0,0,1,0,0,1,0,0,1997,106.1333333,164,15,1592,24.12121212,9.707317073,1.224246231,0.824525398,0.126884422,66,12,1,0,1,0,0,1,0,1,0,0,0,6
884,서울특별시 광진구 구의동 현대프라임 180,"210,000", - ,48,180,"352,796",0,0,1,0,0,1,0,0,1997,106.1333333,164,15,1592,24.12121212,9.707317073,1.224246231,0.824525398,0.126884422,66,12,1,0,1,0,0,1,0,1,0,0,0,6
885,서울특별시 광진구 구의동 현대프라임 60,"115,083",-6,48,60,"352,796",6,0,1,0,0,1,0,0,1997,106.1333333,164,15,1592,24.12121212,9.707317073,1.224246231,0.824525398,0.126884422,66,12,1,0,1,0,0,1,0,1,0,0,0,6
886,서울특별시 광진구 구의동 현대프라임 80,"164,750", - ,42,80,"352,796",0,0,1,0,0,1,0,0,1997,106.1333333,164,15,1592,24.12121212,9.707317073,1.224246231,0.824525398,0.126884422,66,12,1,0,1,0,0,1,0,1,0,0,0,6
888,서울특별시 광진구 군자동 일성파크 60,"76,550",-1.5,58,60,"352,796",6,0,1,0,0,1,0,0,1996,178.5,36,2,357,25.5,9.916666667,1.014005602,0.580110497,0.112044818,14,12,1,1,0,0,1,0,0,0,0,0,0,5
889,서울특별시 광진구 군자동 일성파크 80,"92,500",1.6,69,80,"352,796",2,0,1,0,0,1,0,0,1996,178.5,36,2,357,25.5,9.916666667,1.014005602,0.580110497,0.112044818,14,12,1,1,0,0,1,0,0,0,0,0,0,5
